Hex Representation, Visits, Green Win Rate
0d00022000020000300004000110000102, 2, 0
0d01060000000100301000000002800002, 6, 0.5
0d00000000500100302000280000000201, 3, 0
0d02080002000010300000010001000201, 9, 0.7777778
0d01060000000080300000000000018402, 24, 0.5
0d02000000000010306000200081000001, 5, 0.4
0d85420000000080300000000010000002, 27, 0.5925926
0d00010000094018302000000000000200, 7, 0.42857143
0d00022000084024301000000000000100, 5, 0.4
0d02280000000010300000000005000201, 1, 0
0d0406000100002030100000000000a000, 5, 0.6
0d0106000500002030000000000000a000, 3, 0.33333334
0d02010000100010300001200020000200, 3, 0.6666667
0d01002000000020300000000010018402, 1, 1
0d02000000500008304000000080000201, 3, 0.33333334
0d00080000000000302800000000444201, 3, 0.33333334
0d0a000000500010302000000020004000, 19, 0.42105263
0d00020000200020301000100110008000, 16, 0.375
0d00002000000020301000140001008002, 1, 0
0d01002000000020301000100001008002, 4, 0.5
0d01020000000000308000000000850102, 2, 0
0d80020000010025300000000000800100, 1, 0
0d02010000000000300000204020044200, 12, 0.6666667
0d42090040000008300000000000000201, 4, 0.25
0d00080000000010316001000000000a00, 5, 0.4
0d01002000020020301000040004000002, 1, 0
0d02010000000010306800000000001200, 7, 0.2857143
0d11020000000024308000800000000100, 8, 0.5
0d00010000000000306a00000000040201, 14, 0.5714286
0d010000002000a0300000140001000002, 2, 0
0d81020800000000301000000000040402, 8, 0.375
0d00010000000008302801000100000201, 9, 0.44444445
0d01022800000020300001000110000000, 9, 0.44444445
0d00210000000018302001000000004200, 11, 0.45454547
0d00040000200020309000000110000002, 9, 0.22222222
0d01020000000000301000040000808402, 23, 0.6086956
0d02210000000000304000000000040a01, 11, 0.36363637
0d54010000000000302000200020000200, 3, 0.33333334
0d0a010000000010306000200010000000, 5, 0.8
0d14010000000000302000200020000201, 2, 0.5
0d02081000040014300000000000000a00, 7, 0.2857143
0d10011000000000302000800020000201, 1, 0
0da0020000000000301000400010000402, 5, 0.6
0d00021800200004301000000000000102, 3, 0.6666667
0d51020800000020300000000000800100, 4, 0.75
0d02000000000010304000600090000200, 1, 0
0d02010000000000302000000080054200, 11, 0.45454547
0d02210001500000302000000000000200, 16, 0.5625
0d01020800010024300000000000000102, 11, 0.45454547
0d000200014000a0301000000000000102, 7, 0.2857143
0d01022000000000300000040001800102, 19, 0.57894737
0d4a400000000018302000000000000001, 27, 0.6296296
0d00022000010005300000000000800102, 15, 0.46666667
0d01020000000020300000140001280000, 4, 0.25
0d02010000000002300800040001400200, 11, 0.6363636
0d02010000000012300800040000400200, 5, 0.4
0d00020001400080301002000000000102, 6, 0.33333334
0d42000100000000302800000000400801, 15, 0.46666667
0d01020000000005308000000000200402, 19, 0.47368422
0d08210000000010302000010001000200, 11, 0.54545456
0d04020010000020301000000000a00100, 6, 0.33333334
0d01002800000020300000001000010402, 10, 0.7
0d08210000000000302000010001400200, 2, 0
0d00062801000020301000000010000000, 16, 0.5
0d00040000000020309000000000810402, 26, 0.46153846
0d42080110000018302000000000000000, 16, 0.6875
0d02080110000018302000000000000001, 15, 0.73333335
0d01000000200020301004000010008002, 9, 0.5555556
0d80060001000120309000000000000000, 2, 0
0d04420000000000301000000018800002, 13, 0.3846154
0d00010000000000302805200000000201, 8, 0.375
0d010000000000a0308000110000000102, 6, 0.6666667
0d00001000014010302000000080000a00, 13, 0.9230769
0d00000000000000306805200000000201, 4, 0.5
0d81020800000020300000000510000000, 2, 0
0d00040005000020301000000000208002, 15, 0.73333335
0d120001000000103000000000a0000201, 8, 0.375
0d0a200000040010302000000000400001, 5, 0.2
0d02290000000000304000000000404200, 38, 0.6315789
0d420110001000003000000000a0000200, 36, 0.6388889
0d00000400000010302000000281400200, 14, 0.42857143
0d01020a00000000300000040040000102, 30, 0.6
0d000000008000a0301000001000010402, 8, 0.5
0d02200002014010302000000000000001, 10, 0.6
0d01000000000020301004000012200002, 4, 0.25
0d01020000040020309000000010000002, 12, 0.41666666
0d01000000000021301000000010a00002, 21, 0.42857143
0d02011000000000300000400880000201, 44, 0.54545456
0d00060800000000301000000004200102, 32, 0.40625
0d01522000000020300000000000200400, 31, 0.58064514
0d80120000000020300000100000200500, 82, 0.63414633
0d04000800000020301000000100200102, 13, 0.30769232
0d04000800000020301000000140200002, 36, 0.6111111
0d02090100000000306000000080000001, 10, 0.2
0d00200000000050302001000000400a00, 18, 0.5
0d02010000100000300800000020040201, 22, 0.59090906
0d0a010000010000306000000020000001, 29, 0.51724136
0d000000000000a5309000000000000402, 6, 0.16666667
0d0a201000000010302000000000040001, 7, 0
0d02210000400010302000200000004000, 22, 0.4090909
0d02211000110000302000000000000200, 15, 0.46666667
0d02001000000010302800000000040201, 12, 0.5
0d02010000500000302000000080004200, 24, 0.5416667
0d01002000040020301000000000200402, 19, 0.68421054
0d05100000000020300000000010208002, 38, 0.55263156
0d52010000000000300000000280400200, 29, 0.62068963
0d02a10000000000306000000004000001, 30, 0.6333333
0d02201002000010300000000000040201, 24, 0.5833333
0d05020000000000300000400012200002, 26, 0.61538464
0d04020000000000301000400012200002, 18, 0.5
0d05020000000000301000400002200002, 14, 0.42857143
0d00210008100000302000004000000201, 44, 0.59090906
0d01020000000000308000100010008402, 11, 0.36363637
0d42080000100000302000000020004001, 39, 0.4871795
0d040000000000a0301000100004200002, 12, 0.33333334
0d11020800000000301000000010200002, 18, 0.44444445
0d04022000000080301000100040000002, 17, 0.29411766
0d2a001000040004300000000000000201, 18, 0.6111111
0d02010000000010300000100004002a00, 4, 0
0d02010000000010300000100000402a00, 13, 0.53846157
0d54008000200020300000000000000102, 2, 0
0d02000000000010302000200008015000, 2, 0
0d01020000000020309000800000041000, 4, 0
0d14420000000080300000000000008102, 1, 0
0d12000100000010300800000000000a01, 7, 0.2857143
0d02010000080008302000100004400000, 14, 0.64285713
0da1021000000024300000000000000100, 14, 0.64285713
0d00010000000000302000400010002a01, 8, 0.375
0d12488000000010300000000000000201, 9, 0.44444445
0d14022100080000301000000000000002, 5, 0.4
0d02000400000018300000000024400200, 9, 0.33333334
0d02081000040000300000200000100201, 11, 0.45454547
0d01020000200020301400000000801000, 15, 0.6
0d81001000040020300000000000008102, 7, 0.42857143
0d81020000000020300000100000408100, 2, 0
0d0a010000000000306000400010000800, 2, 0
0d54080000000010302000200000000200, 6, 0.33333334
0d00010400100008302800000000004200, 34, 0.5588235
0d010200000000a0320400000110000000, 21, 0.47619048
0d04020880000000301000000040010002, 23, 0.47826087
0d04002000020020301000000440000002, 15, 0.46666667
0d81000200000024300000000400000102, 19, 0.57894737
0d08801000000050302000000000400200, 23, 0.3043478
0d02000400000010304000280000004200, 63, 0.5555556
0d80044200000020300400000000000102, 14, 0.42857143
0d00090402000000302000400000000201, 8, 0.25
0d010200008000a4300000000040000400, 68, 0.5882353
0d00024a00000020301400000000000100, 11, 0.27272728
0d01000000000020300400400010280002, 12, 0.33333334
0d04022000000084300000100000000102, 28, 0.5714286
0d040208000000a0301000000000010100, 64, 0.53125
0d00020801420020301000000000000100, 8, 0.5
0d02000001500000300000000080020201, 19, 0.7368421
0d00420980000000301000000000000102, 10, 0.5
0d00000000000000306001000980000201, 5, 0.2
0d01000000000020300000148001200002, 9, 0.44444445
0d000400010000a4320000000000000102, 11, 0.18181819
0d000200000000a0321000100110000000, 24, 0.45833334
0d00000000110010302a00000000000201, 27, 0.4814815
0d05020000000020300000400012200000, 12, 0.41666666
0d01020000800084300000000000001402, 7, 0.14285715
0d00200002040010302000000000004201, 18, 0.5555556
0d01000000200020301000500000008002, 23, 0.47826087
0d00040000000020309000000000801402, 34, 0.5588235
0d01002000000020301000040000200402, 7, 0.2857143
0d14420880000000301000000000000002, 5, 0
0d02214008400000302000000000000001, 21, 0.5714286
0d02210000000010302800040001000000, 10, 0.4
0d02210000000010302800040000400000, 14, 0.5
0d42600100000010300000000080000200, 2, 0
0d01020800000000300000000000250402, 11, 0.45454547
0d00080000000000306001000100000a01, 1, 0
0d00090000000000306000000100000a01, 3, 0.6666667
0d02010000000010300000200020050200, 0, 0
0d80020000004025300000000000800100, 1, 0
0d04422010200000301000000000000002, 1, 0
0d81020000004024300000000000800100, 4, 0.75
0d81020000004021300000000000800100, 2, 0
0d00002000000020300100140000008102, 8, 0.75
0d84420000000020301000000000200400, 27, 0.5185185
0d0102000000002030000010011000a000, 20, 0.5
0d00428000200000301000000010000102, 7, 0.42857143
0da0040001000024301000000000000002, 9, 0.44444445
0d08010000000010302000010001000a00, 18, 0.7222222
0d01022000000000308000110000000102, 8, 0.5
0d00090000000000302000201000044200, 2, 0.5
0d81000000000020300004000110008002, 10, 0.5
0d00010000000008302000201000044200, 6, 0.33333334
0d00010000000010302000010020400a00, 11, 0.6363636
0d02000110000018302000200000000001, 5, 0.2
0d04420010200020309000000000000000, 5, 0.2
0d00000000000020301000000510808002, 8, 0.375
0d00010000000010302000010080400a00, 19, 0.7368421
0d00022800000000300000150000000102, 3, 0.33333334
0d01022800000000300000150000000002, 7, 0.5714286
0d02001000010018302000000020100000, 23, 0.6086956
0d1442000000002030000000000000a100, 8, 0.5
0d00098000000010302000000005000200, 6, 0.33333334
0d02000000080008304001400000000201, 8, 0.5
0d42080110000010300000200000000200, 8, 0.625
0d00020000200020301004000110800000, 3, 0
0d04022010000000309000000000000102, 14, 0.5714286
0d08010000000000302005000000000a01, 10, 0.5
0d42210000000000306001000000000200, 29, 0.5862069
0d02200000040010302000000000004201, 5, 0
0d02210000000000306000400000400200, 22, 0.5
0d01060000040024300000000000200002, 9, 0.22222222
0d00010000400010302000000080004a00, 33, 0.57575756
0d01020000040000309000000000200402, 20, 0.55
0d04020800200000300000100004000102, 23, 0.5652174
0d52010000000000302800000000400800, 1, 0
0d04408000200020301000000040000002, 39, 0.5897436
0d00408000200020301000000040000102, 21, 0.42857143
0d01122000080020300000140000000000, 26, 0.65384614
0d04028000200000301000400000000102, 14, 0.5
0d50088000000000306000000000000201, 12, 0.33333334
0d00020000000024300000000008801500, 24, 0.6666667
0d01122000200020300000000004000100, 17, 0.5294118
0d80020800000004300000000140000102, 25, 0.44
0d000005000000103020000000a0004200, 39, 0.53846157
0d01060800200000300400000010000002, 35, 0.42857143
0d011200000000a0300000100010008000, 75, 0.6
0d81520000000000300000000000200402, 25, 0.44
0d00010040000008306000000080000201, 36, 0.6111111
0d00060000200020301400100000008000, 35, 0.45714286
0d00060000200024300400000000008100, 35, 0.45714286
0d02010400000000304000200080400200, 53, 0.5849057
0d0a001000000010300000000081400200, 21, 0.47619048
0d00014000000010302800080000400200, 18, 0.44444445
0d01000000000024300000000100208102, 34, 0.5294118
0d0a211000010000306000000000000000, 40, 0.55
0d0a210000040000306000000000000001, 32, 0.59375
0d81000000000024300000000110800002, 31, 0.5483871
0d02010000400010302000000000400a00, 34, 0.5882353
0d01004000000020300000100002800102, 34, 0.5294118
0d12010000000010302800000000004200, 29, 0.55172414
0d00062000200020301000000004000100, 17, 0.4117647
0d01020800000004300000000110800002, 51, 0.5882353
0d00022001000000301000100000200102, 73, 0.65753424
0d02014000000010302000200000400800, 23, 0.4347826
0d4a000000000048300000000000004201, 67, 0.5522388
0d01020000040000301000000010280002, 27, 0.6296296
0d010600000000a0300002000000010400, 37, 0.5675676
0d0a810040100000300000000000000201, 16, 0.5625
0d00024881000000301000000000000102, 23, 0.5217391
0d02000000000010300000000885400200, 7, 0.2857143
0d02200008000000306001400000000001, 8, 0.375
0d04420004000080321000000000000002, 13, 0.7692308
0d00010000000010302800010081000200, 3, 0
0d02210000000000304004000080000201, 6, 0.33333334
0d00010000000000302800010081400200, 9, 0.44444445
0d02080002040010306000000000000001, 25, 0.56
0d00024a00000000301000100000000102, 21, 0.5714286
0d02201002000000306000400000000001, 18, 0.5
0d42010000000000306800080000004000, 65, 0.5846154
0d00022000000004309000000040000402, 15, 0.33333334
0d02010000000040300000000220044200, 19, 0.6315789
0d04020000000000300400008040200102, 34, 0.47058824
0d02001400000040302800000000000801, 15, 0.2
0d02090000000000300000004020044200, 10, 0.3
0d80040001000024308000000000000102, 15, 0.33333334
0d02010000000018306000000001000800, 22, 0.5
0d00a01000100010302000000000004200, 39, 0.51282054
0d01040a00000020300000000040000402, 13, 0.30769232
0d00a01000000010302000000000104200, 25, 0.48
0d00062000040024301000000000000002, 18, 0.5
0d5a000000000000306000000000000201, 22, 0.54545456
0d42000000000010302000200004000201, 26, 0.61538464
0d08010000100000302000000000001a01, 6, 0.16666667
0d00062000040004308000000000000102, 16, 0.5
0d02000000000018304000400020400200, 14, 0.5
0d08010000100000302000000000040a01, 41, 0.63414633
0d00060001200020301000000000800400, 13, 0.30769232
0d80000000000024300000000000018502, 1, 0
0d81020200000000301000040010000002, 31, 0.5483871
0d05020000000080300000100000008402, 45, 0.5555556
0d00001000100012302800000000004200, 26, 0.34615386
0d010400000000a0301002000000001002, 10, 0.3
0d00005000000018302000200000000201, 28, 0.5714286
0d0a090000100000302000000000040001, 41, 0.58536583
0d00028000200000301000100110000002, 17, 0.5882353
0d01028000200000301000100100000002, 11, 0.45454547
0d02200000100000300000000020044201, 21, 0.47619048
0d01000800000024300000000010800402, 27, 0.4814815
0d04040000000020308000900000000102, 12, 0.33333334
0d000101000000003060000000a0000201, 23, 0.4347826
0d01024000000020309000000000200400, 11, 0.36363637
0d04000800000020300000400010800102, 18, 0.33333334
0d00210000100008302000000000001201, 15, 0.26666668
0d04000800000020301000000010800402, 19, 0.31578946
0d0a000000000010304801000000400200, 19, 0.47368422
0d40200100000000302800000000400201, 29, 0.62068963
0d010600000000a0301000000000210000, 40, 0.675
0d00100800000024300000000000008502, 46, 0.54347825
0d01020880000024300400000000000400, 44, 0.5
0d04000000000020300000108040200102, 46, 0.5217391
0d01060001000020308000000000200400, 32, 0.5625
0d0a201000400010302000000000000001, 46, 0.6086956
0d00010000010010302000200008004200, 56, 0.64285713
0d0a010000500108302000000000000000, 19, 0.7368421
0d00010000000000306005200000000a00, 11, 0.54545456
0d00001000004010302000200000000a01, 7, 0.2857143
0d00010000040000306800000020000201, 24, 0.5
0d000600010000a0301400000000008000, 5, 0.4
0d000600010000a0300400000000008100, 40, 0.525
0d004220100000a0301000000000000100, 19, 0.68421054
0d0a010000100100300000000080000201, 6, 0.16666667
0d00060801000120308000000000000100, 15, 0.6
0d42080110000000302800000000000001, 11, 0.72727275
0d00000001600020301000000000200102, 6, 0.16666667
0d00001000010009302000000080000201, 8, 0.375
0d02010000500000312800000020000000, 3, 0.6666667
0d04420000200000301000000040200002, 29, 0.55172414
0d02210000000050302000000001000800, 23, 0.47826087
0d02210400000000300000200000044200, 10, 0.2
0d02010000000010302000800020050000, 6, 0.33333334
0da1000000010024300000000000000102, 8, 0.5
0da0000000010025300000000000000102, 3, 0
0d02010000080008300000010001400200, 2, 0
0d00060001000100309000800000000002, 3, 0
0d0102000000002030000011000000a100, 6, 0.5
0d0102000000002030000005000000a100, 11, 0.6363636
0d40080100000010302000000080100200, 15, 0.4
0d011200000000a0300000140000008000, 21, 0.47619048
0d00000110000018302000000000000a01, 22, 0.54545456
0d02090000000010300000010000400a00, 23, 0.65217394
0d0a000000000010302000201000044000, 5, 0
0d00044000000020301000000048800002, 27, 0.7777778
0da1020000000000301400000000001002, 6, 0.33333334
0d02210002000000300001000100000201, 2, 0
0d01020000010005300000000002200002, 9, 0.6666667
0d01022000080020300400000000010400, 21, 0.52380955
0d81020000000000300000050000008102, 11, 0.6363636
0d02081000004010302000200000000001, 15, 0.6
0d81020000010005300000000000800002, 14, 0.71428573
0d01000000000020309000000000850002, 5, 0.2
0d05020000000000300000040000808102, 27, 0.4814815
0d0a800100000010306000000000000001, 15, 0.33333334
0d01022000000020300000000510200000, 7, 0.5714286
0d00020000000025308100000000200100, 4, 0.5
0d00022000000020301001000110200000, 10, 0.7
0d01000800200020300000100001000102, 5, 0.2
0d00200000010011302000000020000201, 2, 0
0d00200000000008306005000000000201, 4, 0.75
0d81020000000080300000001000010402, 3, 0.33333334
0d00210000000008306004000000000201, 4, 0.5
0d00420010000080301000000000008102, 8, 0.75
0d00201000010010302000000020100200, 14, 0.5714286
0d01008000200020300000100014000002, 31, 0.61290324
0da1020000000004301000000000001002, 23, 0.5652174
0d42200000000018300001000000000201, 16, 0.5
